"rec_id","state_lgd_code","district_lgd_code","sub_district_lgd_code","village_lgd_code","season","season_id","season_start_date","season_end_date","crop_code","crop_name_eng","irrigation_source","area_unit","year","timestamp","no_of_plots","no_of_farmers","crop_area_closed","crop_area_approved","createdat","updatedat","reference_id","record_id","is_view"
107148318,"27","490","4188","555438","Rabi",NULL,"","","0101300","Pearl Millet","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0640","0.0640","2025-03-13 15:59:49",NULL,"20250313153709","002adc43-dbc7-45ac-86f8-00f032955f55",False
107148319,"27","467","3989","529762","Rabi",NULL,"","","0500800","Banana","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.2100","1.2100","2025-03-13 15:59:49",NULL,"20250313153709","002b55d6-da10-46d7-a75b-916bc7e6daa7",False
107148320,"27","479","4125","547273","Rabi",NULL,"","","0200400","Chickpea","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","35","35","22.5650","22.5650","2025-03-13 15:59:49",NULL,"20250313153709","002b7e01-84e9-4702-ae1c-30df1e1cd68b",False
107148321,"27","470","4225","560029","Rabi",NULL,"","","0200400","Chickpea","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5400","0.5400","2025-03-13 15:59:49",NULL,"20250313153709","002be1fd-871e-4a64-b110-7a010f947957",False
107148322,"27","479","4128","547703","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","2.0100","2.0100","2025-03-13 15:59:49",NULL,"20250313153709","002c1fc7-ea44-4cdc-b5fb-9ba40a488cd1",False
107148323,"27","477","4114","546232","Rabi",NULL,"","","0200400","Chickpea","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","109","109","93.8046","93.8046","2025-03-13 15:59:49",NULL,"20250313153709","002c8fd3-d59d-45ea-83d9-337a8f89e27a",False
107148324,"27","491","4177","554024","Rabi",NULL,"","","1200100","Arecanut","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1000","0.1000","2025-03-13 15:59:49",NULL,"20250313153709","002d1307-88c5-4603-90d1-35e33238c86e",False
107148325,"27","470","4217","559026","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","0.2700","0.2700","2025-03-13 15:59:49",NULL,"20250313153709","002d6699-0b6d-4af8-95df-089c92aaab79",False
107148326,"27","486","3954","525645","Rabi",NULL,"","","0200400","Chickpea","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","5","5","7.5900","7.5900","2025-03-13 15:59:49",NULL,"20250313153709","002d81d2-12ab-49d0-a746-6a1fa82f35f4",False
107148327,"27","478","3974","528093","Rabi",NULL,"","","0200400","Chickpea","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.7200","0.7200","2025-03-13 15:59:49",NULL,"20250313153709","002de147-c483-44eb-a4f6-ed79a4c7771e",False
107148328,"27","472","3982","529083","Rabi",NULL,"","","0402000","Nigella","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","4","4","3.0100","3.0100","2025-03-13 15:59:49",NULL,"20250313153709","002e6673-043b-45ec-a818-2d1f3998d0fb",False
107148329,"27","486","3955","525796","Rabi",NULL,"","","0300200","Sugarcane","खाजगी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2000","0.2000","2025-03-13 15:59:49",NULL,"20250313153709","002ecb20-61c3-4531-942c-0f2d60396a7e",False
107148330,"27","478","3965","527102","Rabi",NULL,"","","0101000","Maize","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.2200","1.2200","2025-03-13 15:59:49",NULL,"20250313153709","002eddcb-8bd6-4357-92a1-f843bf647d3a",False
107148331,"27","489","4118","546774","Rabi",NULL,"","","0101800","Sorghum","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","10","10","4.4400","4.4400","2025-03-13 15:59:49",NULL,"20250313153709","002f32fa-79c0-4b02-b641-79eebbb2a7ad",False
107148332,"27","494","4260","563524","Rabi",NULL,"","","0300200","Sugarcane","कालवा उपसा सिंचन","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.2000","1.2000","2025-03-13 15:59:49",NULL,"20250313153709","002f5978-4fa8-4d48-bea6-f105808dafe8",False
107148333,"27","480","4284","567181","Rabi",NULL,"","","0300200","Sugarcane","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","119","119","13.6488","13.6488","2025-03-13 15:59:49",NULL,"20250313153709","002f7901-a068-40b7-a97d-b2665b616a20",False
107148334,"27","494","4258","563253","Rabi",NULL,"","","0200400","Chickpea","अन्य सर्व्हे नंबर मधील  कुपनलिका ","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.8000","0.8000","2025-03-13 15:59:49",NULL,"20250313153709","002f7b87-df29-4b38-bf16-b2d4bc96e877",False
107148335,"27","466","4212","558488","Rabi",NULL,"","","0300200","Sugarcane","शेततळे","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.0400","1.0400","2025-03-13 15:59:49",NULL,"20250313153709","002fadc1-7baf-4c22-a4fa-341da2a5f371",False
999990001,"27","473","4065","540536","Kharif",NULL,"","","0101800","Sorghum","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","50","50","250.0000","250.0000","2025-03-13 15:59:49",NULL,"20250313153709","kharif-test-001",False
999990002,"27","472","3978","528575","Kharif",NULL,"","","0800400","Groundnut","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","100","100","500.0000","500.0000","2025-03-13 15:59:49",NULL,"20250313153709","kharif-test-002",False
999990003,"27","490","4199","556969","Kharif",NULL,"","","0101000","Maize","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","80","80","400.0000","400.0000","2025-03-13 15:59:49",NULL,"20250313153709","kharif-test-003",False
999990004,"27","481","4226","560196","Kharif",NULL,"","","0801200","Soybean","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","200","200","1200.0000","1200.0000","2025-03-13 15:59:49",NULL,"20250313153709","kharif-test-004",False
999990005,"27","487","4152","551010","Kharif",NULL,"","","0201200","Pigeon Pea","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","60","60","350.0000","350.0000","2025-03-13 15:59:49",NULL,"20250313153709","kharif-test-005",False
999990006,"27","493","4296","568314","Summer",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","40","40","180.0000","180.0000","2025-03-13 15:59:49",NULL,"20250313153709","summer-test-001",False
99999901,"27","473","4065","540536","Rabi",NULL,"","","0101901","Wheat","Canal","Hectare","2021-2022","2021-03-12 20:14:22.294777","50","45","150.00","150.00","2021-03-13 15:59:49",NULL,"20210313153709","test-crop-2021-001",False
99999902,"27","473","4065","540536","Kharif",NULL,"","","0102001","Rice","Tube Well","Hectare","2021-2022","2021-09-12 20:14:22.294777","60","55","200.00","200.00","2021-09-13 15:59:49",NULL,"20210913153709","test-crop-2021-002",False
99999903,"27","473","4065","540536","Rabi",NULL,"","","0101901","Wheat","Canal","Hectare","2022-2023","2022-03-12 20:14:22.294777","80","70","280.00","280.00","2022-03-13 15:59:49",NULL,"20220313153709","test-crop-2022-001",False
99999904,"27","473","4065","540536","Kharif",NULL,"","","0102001","Rice","Tube Well","Hectare","2022-2023","2022-09-12 20:14:22.294777","90","85","350.00","350.00","2022-09-13 15:59:49",NULL,"20220913153709","test-crop-2022-002",False
99999905,"27","473","4065","540536","Rabi",NULL,"","","0101901","Wheat","Canal","Hectare","2023-2024","2023-03-12 20:14:22.294777","120","110","450.00","450.00","2023-03-13 15:59:49",NULL,"20230313153709","test-crop-2023-001",False
99999906,"27","473","4065","540536","Kharif",NULL,"","","0102001","Rice","Tube Well","Hectare","2023-2024","2023-09-12 20:14:22.294777","130","120","520.00","520.00","2023-09-13 15:59:49",NULL,"20230913153709","test-crop-2023-002",False
99999907,"27","473","4065","540536","Rabi",NULL,"","","0101901","Wheat","Canal","Hectare","2025-2026","2025-03-12 20:14:22.294777","200","180","750.00","750.00","2025-03-13 15:59:49",NULL,"20250313153709","test-crop-2025-001",False
99999908,"27","473","4065","540536","Kharif",NULL,"","","0102001","Rice","Tube Well","Hectare","2025-2026","2025-09-12 20:14:22.294777","220","200","850.00","850.00","2025-09-13 15:59:49",NULL,"20250913153709","test-crop-2025-002",False
99999909,"27","473","4065","540536","zaid",NULL,"","","0102001","Rice","Tube Well","Hectare","2025-2026","2025-09-12 20:14:22.294777","220","200","850.00","850.00","2025-09-13 15:59:49",NULL,"20250913153709","test-crop-2025-002",False

